"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
8255,9/30/2025 0:00:00,3861,0,0,0,0,1940411,0,0,2198443,0,1940411,0,0,0,0,0,6,0,0,0,0,122023,0,0,0,0,0,0,0,0,50991,0,3790,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,16325,0,0,5868,25,0,428,0,0,0,0,0,0,631336,0,0,533446,0,0,0,0,0,169302,0,0,0,0,10,0,0,405,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54781,0,40,23439,0,8736,0,0,2330,0,0,0,0,0,0,0,0,810048,0,0,0,0,0,0,0,0,0,0,255312,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8261,9/30/2025 0:00:00,3866,0,0,0,0,23598203,275189,0,27036992,0,23598203,275189,0,0,0,0,0,0,0,0,0,122024,0,0,0,0,0,0,0,0,705225,0,111845,0,0,0,0,0,0,0,0,0,0,0,51517,0,0,0,0,0,0,0,0,300124,1117,8224,50853,34926,65359,235826,0,0,0,0,2993,26390,1164263,0,0,1796579,0,0,0,0,465447,283099,0,0,0,-3832,65,816,47,2356,3,16,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,817070,0,82349,123388,0,35060,0,26828,0,0,0,0,0,0,0,0,114085,866389,0,0,0,0,0,0,0,0,0,0,3093819,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,0,0,176662,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8290,9/30/2025 0:00:00,3877,0,0,0,0,199355570,1213155,0,217958926,0,199404601,1213155,0,0,0,0,218,0,0,0,0,22025,0,0,0,0,0,0,0,0,5882556,0,1305554,0,0,0,0,0,0,0,0,0,0,0,867215,0,0,0,0,0,0,0,0,3483016,51099,383504,1147737,183992,335521,1023043,0,0,0,0,26214,152417,80918732,0,0,21165154,0,0,0,0,2811394,3272880,0,0,0,0,373,12299,273,18849,2028,0,33823,0,0,0,0,0,0,0,0,0,0,0,0,0,57,11,0,0,0,0,0,0,7188110,0,2095674,1093440,0,748301,0,271710,331196,0,0,0,0,0,0,214962572,2293893,20225964,0,0,0,0,0,0,0,0,0,0,19687502,915,0,0,0,183296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241,28138184,0,0,0,0,0,0,0,0,0,10000000,0,0,1060108,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8298,9/30/2025 0:00:00,3881,0,0,0,0,30182223,2016,0,37069947,0,30182223,2016,0,0,0,0,4,0,0,0,0,62025,0,0,0,0,0,0,0,0,807068,0,512998,0,0,0,0,0,0,0,0,0,0,0,146816,0,0,0,0,0,0,0,0,633577,10603,52453,132860,17993,13684,103797,0,0,0,0,4478,120662,5559660,0,0,4031467,0,0,0,0,519519,1851595,0,0,-3159,10589,79,1906,34,2613,0,131,4763,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1320066,0,304915,150512,0,372827,0,25213,0,0,0,0,0,0,0,0,601426,4247804,0,0,0,0,0,0,0,0,-447653,0,7025958,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,1088364,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8299,9/30/2025 0:00:00,3882,0,0,0,0,91628127,3478747,682298,114627775,0,94345127,3478747,682298,0,0,0,16,0,0,0,0,122024,0,0,0,0,0,0,0,0,4091532,0,955000,0,0,0,0,0,0,0,0,0,0,0,796746,0,0,0,0,0,0,0,0,1525241,41701,188216,852464,174434,224336,430609,0,12963,0,0,0,48527,36147197,0,0,20253172,0,0,0,0,1184675,3213325,0,0,0,0,585,4706,161,9029,0,0,14483,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,5046532,0,1385125,1045983,0,1446030,0,150131,0,0,0,0,0,0,0,0,1915786,7307179,0,0,0,0,0,0,0,0,0,0,15285093,1333,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,15511481,0,0,0,0,0,0,0,0,0,15000000,0,0,1988919,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8313,9/30/2025 0:00:00,3889,0,0,0,0,13374519,145487,0,15441626,0,13872544,145487,0,0,0,0,8,0,0,0,0,32025,0,0,0,0,0,0,0,0,370836,0,198886,0,0,0,0,0,0,0,0,0,0,0,2645,0,0,0,0,0,0,0,0,264995,8777,12117,106679,14766,107721,59749,0,2491,0,0,0,6875,724604,0,0,533449,0,0,0,0,740785,1177650,0,0,0,0,99,319,22,1894,156,48,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,569722,0,29720,79548,0,-47776,0,102833,0,0,0,0,0,0,0,0,7997,1719730,0,0,0,0,0,0,0,0,0,0,1447298,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,0,0,129998,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8317,9/30/2025 0:00:00,3891,0,0,0,0,44856262,1690932,0,53116017,0,45101866,1690932,0,0,0,0,18,0,0,0,0,122024,0,0,0,0,0,0,0,0,874828,0,778584,0,0,0,0,0,0,0,0,0,0,0,148950,0,0,0,0,0,0,0,0,842034,15000,95605,304179,59368,102013,376686,0,8202,0,0,0,18012,5627400,0,0,2741171,0,0,0,0,1070397,1306628,0,0,-4908,47907,411,2869,159,4612,0,102,8154,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1678500,0,486971,324206,0,-117279,0,246081,40835,0,0,0,0,0,0,0,516550,3394149,0,0,0,0,0,0,0,0,0,0,5471590,1029,0,0,0,69603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3985100,0,0,423405,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8333,9/30/2025 0:00:00,3901,0,0,0,0,3132063857,876013664,102813523,4761469723,0,3132063857,876013664,102813523,0,0,0,594,0,0,0,0,122024,0,0,0,0,0,0,0,0,154988590,0,23756732,0,0,0,0,0,0,0,0,0,0,0,9301407,0,0,0,0,0,0,0,0,57946482,767741,4033671,14118946,1170686,4485179,8958605,0,2912088,0,0,434820,2004833,781932171,0,0,115588065,0,0,0,0,154035436,75579953,0,0,0,-117983,28721,118240,9757,300042,5073,11102,472935,0,0,0,0,0,0,0,0,0,0,0,0,0,607,8,0,0,0,0,0,0,178745322,0,22447003,51289288,0,47076068,202072,0,1762889,0,0,0,0,0,0,0,14639996,539660441,0,0,0,0,0,0,0,0,-3128212,0,679362284,1425,0,406115441,0,5418459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27293,627430167,0,0,0,0,0,0,0,0,0,2107876956,0,0,2172219,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3253991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8339,9/30/2025 0:00:00,3905,0,0,0,0,3883299,0,0,4819309,0,3883299,0,0,0,0,0,7,0,0,0,0,92024,0,0,0,0,0,0,0,0,103307,0,52057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61119,0,0,4892,370,0,27634,0,0,0,0,934,11674,641013,0,0,185627,0,0,0,0,0,790418,0,0,0,0,5,0,0,423,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,155364,0,0,56822,0,-8081,0,0,0,0,0,0,0,0,0,0,5400,417593,0,0,0,0,0,0,0,0,0,0,922660,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8344,9/30/2025 0:00:00,3908,0,0,0,0,62394987,966474,0,80219428,0,62394987,966474,0,0,0,0,34,0,0,0,0,62025,0,0,0,0,0,0,0,0,1566842,0,795042,0,0,0,0,0,0,0,0,0,0,0,80412,0,0,0,0,0,0,0,0,682437,54740,0,192776,36811,61179,288859,0,0,0,0,12759,25997,9709822,0,0,8072365,0,0,0,0,1887198,3425359,0,0,0,75157,63,1998,95,4393,0,0,6549,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2361884,0,168064,329533,0,686711,0,160415,0,0,0,0,0,0,0,0,213646,13313978,0,0,0,0,0,0,0,0,0,0,16444318,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,285727,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8349,9/30/2025 0:00:00,3910,0,0,0,0,71647404,100430,106817,81524403,0,71647404,100430,106817,0,0,0,26,0,0,0,0,92024,0,0,0,0,0,0,0,0,1347235,0,1221742,0,0,0,0,0,0,0,0,0,0,0,305386,0,0,0,0,0,0,0,0,911407,5445,151402,362227,30507,181697,372819,0,0,0,0,10335,57868,7294860,0,0,3466575,0,0,0,0,1806853,1948636,0,0,0,0,201,3696,96,6766,0,159,10918,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,2568977,0,609453,102303,0,859256,0,301600,28498,0,0,0,0,0,0,0,1298990,4571471,0,0,0,0,0,0,0,0,0,0,9272453,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,0,0,182590,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8367,9/30/2025 0:00:00,3918,0,0,0,0,68248376,7657439,1202066,92164301,0,68248376,7657439,1202066,0,0,0,4,0,0,0,0,112024,0,0,0,0,0,0,0,0,2752476,0,944250,0,0,0,0,0,0,0,0,0,0,0,236456,0,0,0,0,0,0,0,0,880183,26210,84159,456442,56368,310517,263096,0,0,0,0,11392,-1189,26146801,0,0,5193326,0,0,0,0,1054032,2533552,0,0,0,0,417,3671,291,7847,60,0,12286,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,3696726,0,641259,868329,0,1327478,54663,0,0,0,0,0,0,0,0,0,664788,9727672,0,0,0,0,0,0,0,0,0,0,14704686,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,14046490,0,0,0,0,0,0,0,0,0,3500000,0,0,543931,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,9/30/2025 0:00:00,3940,0,0,0,0,30012101,290928,0,36390747,0,30012101,290928,0,0,0,0,20,0,0,0,0,122024,0,0,0,0,0,0,0,0,496303,0,821984,0,0,0,0,0,0,0,0,0,0,0,255909,0,0,0,0,0,0,0,0,493742,14878,193276,214293,210305,34788,187251,0,0,0,0,5089,20680,3975309,0,0,1842813,0,0,0,0,1046813,1572534,0,0,0,158798,22,1737,63,3077,0,77,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1318287,0,414707,97132,0,192810,0,26564,0,0,0,0,0,0,0,0,397159,1570019,0,0,0,0,0,0,0,0,0,0,5346204,1469,0,0,0,18912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,454408,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8418,9/30/2025 0:00:00,3943,0,0,0,0,43353059,851083,1017374,56111118,0,43353059,851083,1017374,0,0,0,5,0,0,0,0,92024,0,0,0,0,0,0,0,0,826729,0,845812,0,0,0,0,0,0,0,0,0,0,0,16790,0,0,0,0,0,0,0,0,411915,43205,32616,149907,33027,45939,185356,0,0,0,0,8378,36157,9024685,0,0,9482999,0,0,0,0,794154,1051736,0,0,0,0,450,2079,145,4100,0,0,6774,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1672541,0,123059,409209,0,379891,0,261905,0,0,0,0,0,0,0,0,688080,812927,0,0,0,0,0,0,0,0,-341144,0,11181028,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,65645,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,9/30/2025 0:00:00,3949,0,0,0,0,217386332,21697756,3208229,270933050,0,217386332,21697756,3208229,0,0,0,42,0,0,0,0,122024,0,0,0,0,0,0,0,0,10888644,0,398414,0,0,0,0,0,0,0,0,0,0,0,4373119,0,0,0,0,0,0,0,0,5787636,403036,558673,1877815,468164,583593,142289,0,0,0,0,37097,64332,38206531,0,0,7848564,0,0,0,0,4603205,1682877,0,0,0,4901,2640,17021,519,21409,6150,207,47946,0,0,0,0,0,0,0,0,0,0,0,0,0,72,15,0,0,0,0,0,0,11287058,0,4438011,3577280,0,2077771,241475,0,230,0,0,0,0,0,0,0,3130557,10258765,0,0,0,0,0,0,0,0,0,-45223,27601487,1018,0,135325239,0,58620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,0,0,11648021,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,9/30/2025 0:00:00,3952,0,0,0,0,56273778,489217,15658,64913710,0,56273778,489217,15658,0,0,0,33,0,0,0,0,62025,0,0,0,0,0,0,0,0,1315129,0,674256,0,0,0,0,0,0,0,0,0,0,0,993637,0,0,0,0,0,0,0,0,909666,65555,114379,531146,175637,231230,250232,0,0,0,0,7163,43105,11009973,0,0,6634164,0,0,0,0,287960,1728360,0,0,0,310447,398,4669,45,7302,1202,144,13760,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,1989385,0,1304084,479526,0,325811,0,510114,63875,0,0,0,0,0,0,0,1841568,6036785,0,0,0,0,0,0,0,0,-505466,0,8487720,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000,0,0,999951,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,9/30/2025 0:00:00,3953,0,0,0,0,87030571,755654,179415,97791762,0,87030571,755654,179415,0,0,0,17,0,0,0,0,122024,0,0,0,0,0,0,0,0,2428989,0,785513,0,0,0,0,0,0,0,0,0,0,0,213922,0,0,0,0,0,0,0,0,738568,22612,271579,325401,75401,167459,522002,0,0,0,0,12552,61788,7135104,0,0,8659370,0,0,0,0,2112127,2873118,0,0,0,0,506,2699,173,5496,0,351,9225,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,3214502,0,458325,830368,0,561817,0,156313,0,0,0,0,0,0,0,0,452840,9544173,0,0,0,0,0,0,0,0,0,0,9122162,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,9877883,0,0,0,0,0,0,0,0,0,5000000,0,0,50627,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8442,9/30/2025 0:00:00,3957,0,0,0,0,66673793,3807297,711346,86890350,0,66673793,3807297,711346,0,0,0,23,0,0,0,0,122024,0,0,0,0,0,0,0,0,1418331,0,1071390,0,0,0,0,0,0,0,0,0,0,0,307260,0,0,0,0,0,0,0,0,1076926,1961,146515,327983,107388,150147,514263,0,0,0,0,11843,11729,12710868,0,0,3422032,0,0,0,0,2068136,2587363,0,0,-6616,1400,540,2984,175,5801,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2489721,0,647545,545948,0,146298,5,256432,0,0,0,0,0,0,0,0,1560378,3974194,0,0,0,0,0,0,0,0,-823571,0,15702533,1807,0,0,0,17616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,29692,0,0,0,0,0,0,0,0,0,4066500,0,0,706222,1730.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8445,9/30/2025 0:00:00,3959,0,0,0,0,79243274,20391796,0,153702442,0,100322274,34812796,0,0,0,0,94,0,0,0,0,122024,0,0,0,0,0,0,0,0,2660285,0,713580,0,0,0,0,0,0,0,0,0,0,0,2700321,0,0,0,0,0,0,0,0,1744275,49411,93767,455532,137786,116881,823035,0,0,0,0,12765,32388,31787604,0,0,4403152,0,0,0,0,1872900,5290259,0,0,0,129286,550,8694,309,15679,755,0,26090,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,3373865,0,2829607,1520873,0,661348,5,2015844,0,0,0,0,0,0,0,0,1126733,98018963,0,0,0,0,0,0,0,0,0,0,14141606,920,0,0,0,66282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300000,0,0,4300000,8000000,0,0,3218786,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474,9/30/2025 0:00:00,3973,0,0,0,0,10152679,161494,0,11747580,0,10650679,161494,0,0,0,0,39,0,0,0,0,22025,0,0,0,0,0,0,0,0,526825,0,35855,0,0,0,0,0,0,0,0,0,0,0,139857,0,0,0,0,0,0,0,0,187316,11332,52969,145298,16986,53819,56636,0,0,0,0,0,4737,4991487,0,0,1411232,0,0,0,0,0,1096237,0,0,0,0,122,798,11,1749,187,0,2869,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,562680,0,149952,133606,0,-22404,0,93523,0,0,0,0,0,0,0,0,358876,1188335,0,0,0,0,0,0,0,0,0,0,923355,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,229172,2010.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475,9/30/2025 0:00:00,3974,0,0,0,0,419022887,7804185,2446097,508682580,0,419022887,7804185,2446097,0,0,0,133,0,0,0,0,62025,0,0,0,0,0,0,0,0,11084036,0,6547017,0,0,0,0,0,0,0,0,0,0,0,1873741,0,0,0,0,0,0,0,0,5152374,55364,553167,2913145,158200,415131,1293037,0,0,0,0,67553,396887,95020936,0,0,59130420,0,0,0,0,3965029,13007460,0,0,-164297,0,2774,21570,1008,38361,358,578,64649,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0,0,0,0,0,17631053,0,4060842,3686504,0,6193062,0,492888,0,0,0,0,0,0,0,0,8613496,28048680,0,0,0,0,0,0,0,0,1254330,0,76808927,1509,0,0,0,687885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4864,115357409,0,0,0,0,0,0,0,0,0,29858752,0,0,6524562,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
