"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
132,9/30/2025 0:00:00,69,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634991,198643,0,0,0,833634,0,0,0,0,0,0,0,3333,0,3333,634991,198643,0,3333,0,836967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182766,8821,0,0,8821,0,0,0,8922,182665,0,182665,0,0,0,0,0,0,0,0,0,0,0,0,0
135,9/30/2025 0:00:00,70,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17225050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000,17499984,0,0,17500000,17499984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000,17499984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9886000,14439000,3696000,250000,0,28271000,0,0,17499984,0,577279,0,0,0,0,577279,10463279,14439000,3696000,5245090,12504894,46348263,0,0,0,0,0,0,0,0,776728,0,0,0,0,0,1351460,0,0,0,0,0,0,0,0,0,16633579,351843,0,0,351843,0,0,0,952842,16032580,0,16032580,0,0,0,0,0,0,0,0,0,0,0,0,0
138,9/30/2025 0:00:00,72,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9835000,9833279,0,0,0,0,0,9835000,9833279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9833279,0,0,0,0,72987,0,72987,3037046,5138374,1657859,72987,0,9906266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4691376,74970,0,0,74970,0,0,0,365197,4401149,0,4401149,0,0,0,0,0,0,0,0,0,0,0,0,0
146,9/30/2025 0:00:00,74,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575000,351049,175000,0,0,1101049,0,0,0,0,0,0,0,0,0,0,575000,351049,175000,0,0,1101049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480779,48918,0,0,48918,0,0,0,51066,478631,0,478631,0,0,0,0,0,0,0,0,0,0,0,0,0
147,9/30/2025 0:00:00,75,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273526,0,0,0,0,273526,0,0,0,0,10771,0,0,0,0,10771,284297,0,0,0,0,284297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160043,5488,0,0,5488,0,0,0,14366,151165,0,151165,0,0,0,0,0,0,0,0,0,0,0,0,0
150,9/30/2025 0:00:00,77,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111817250,0,52695256,0,0,0,0,0,0,0,0,0,0,0,10034628,9326602,0,0,6918211,6950604,2403094,2391263,52454328,50434594,2403094,2391263,59372539,57385198,0,0,0,0,0,0,0,0,0,0,0,0,52764,54439,6155439,5346911,0,0,0,0,0,0,1205834,1205833,52764,54439,7361273,6552744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10253319,9843316,0,0,496000,456578,0,0,0,0,2455858,87517759,83564438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83564437,2455858,0,3882252,0,0,0,3882252,31317715,36140244,12335115,9502157,607316,89902547,0,0,255658,255658,0,7782522,0,0,9715096,3686594,0,0,596770,99808,0,0,6114250,0,0,0,0,0,0,0,42306627,4414123,0,0,4414123,0,0,0,3533285,43187465,0,43187465,0,0,0,0,0,0,0,0,0,0,0,0,0
151,9/30/2025 0:00:00,78,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189000938,0,189000938,0,0,0,0,0,0,0,0,0,0,0,5000142,4718236,0,0,23648476,19923090,0,0,91930953,82131112,0,0,115579429,102054202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120579571,106772438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106772438,0,2602363,3722991,0,0,0,6325354,25406377,18339207,15906121,42180235,11265852,113097792,0,0,0,0,0,5094974,7575001,2206147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132864844,9582757,0,0,9582757,0,0,0,9839680,132607921,0,132607921,0,0,0,0,0,0,0,0,0,0,0,0,0
153,9/30/2025 0:00:00,80,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79671,10000,0,0,10000,0,0,0,3821,85850,0,85850,0,0,0,0,0,0,0,0,0,0,0,0,0
159,9/30/2025 0:00:00,83,WISE,0,0,0,0,725000,0,0,0,0,0,0,0,0,0,0,0,0,767639304,0,931157537,0,0,0,113307673,0,0,0,0,335631867,0,0,103491522,97605742,0,0,7901849,6910958,0,0,345268489,342340216,0,0,353170338,349251174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43457144,42848571,0,0,10410397,10002880,0,0,0,0,0,0,53867541,52851451,0,0,7901610,7449252,0,0,0,0,0,0,0,0,0,0,7901610,7449252,0,0,93201549,81522304,0,0,0,0,0,0,0,0,0,611632560,588679923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25183632,0,25183632,25183632,0,0,0,0,0,0,25183632,0,588679924,0,0,20566600,0,0,0,20566600,78653155,118342088,127064834,203876686,106493393,634430156,0,-3049,1456959,1453910,0,0,0,4212879,0,0,0,0,0,0,0,0,0,0,4186437,0,9521964,0,0,0,350374875,22264566,0,0,22264566,0,0,0,52254147,320385294,0,320385294,0,0,0,0,0,0,0,0,0,0,0,0,0
162,9/30/2025 0:00:00,85,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33118936,0,33794833,0,0,0,0,0,0,0,0,0,0,0,0,0,16300000,13830331,0,0,0,0,0,0,16300000,13830331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17627851,4980000,0,0,0,22607851,0,0,0,16300000,0,574546,0,0,0,574546,23527851,7154546,0,1050000,7750000,39482397,0,0,0,0,0,0,0,0,488403,0,0,0,0,0,0,0,0,0,0,0,468684,0,0,0,18002704,697476,0,0,697476,0,0,0,1408988,17291192,0,17291192,0,0,0,0,0,0,0,0,0,0,0,0,0
167,9/30/2025 0:00:00,87,Subm,0,0,0,5259783,0,0,0,0,0,0,0,0,0,0,0,0,0,46932733,0,0,0,0,0,0,0,0,0,0,0,0,0,27783519,27683470,0,0,13924217,13875910,0,0,0,0,0,0,13924217,13875910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83334,83334,0,0,0,0,7490000,7559936,0,0,0,0,83334,49197736,49119316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15465435,16828000,10491000,0,0,42784435,0,0,49119316,83334,0,10518217,0,0,0,10518217,31495714,42961423,28048165,0,0,102505302,0,0,0,0,0,0,0,0,0,0,0,0,0,392931,0,0,0,0,0,0,4398036,747999,0,0,73508031,1254763,0,0,1254763,0,0,0,5411327,69351467,0,69351467,0,0,0,0,0,0,0,0,0,0,0,0,0
168,9/30/2025 0:00:00,88,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744605,685768,0,0,744605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716000,5122000,0,0,0,8838000,0,0,0,744605,0,0,0,0,49318,49318,3716000,5372000,0,494605,49318,9631923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3574269,76090,0,0,76090,0,0,0,345660,3304699,0,3304699,0,0,0,0,0,0,0,0,0,0,0,0,0
169,9/30/2025 0:00:00,89,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201297,0,0,0,0,201297,0,0,0,0,830,0,0,0,0,830,202127,0,0,0,0,202127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707211,16595,0,0,16595,0,0,0,10840,712966,0,712966,0,0,0,0,0,0,0,0,0,0,0,0,0
176,9/30/2025 0:00:00,92,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367006220,0,0,348974277,0,364907851,0,0,0,0,0,0,0,0,0,0,0,205139691,201965644,0,0,25559995,25219536,0,0,151987686,137722671,0,0,177547681,162942207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382687372,364907851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364907851,0,0,1173000,0,0,907843,2080843,158912748,79653786,49789604,77724713,907843,366988694,0,0,0,0,0,0,0,0,202206703,62697671,0,0,0,0,44518911,0,0,0,0,0,43545762,23735830,0,0,273004247,7976819,0,0,7976819,0,0,0,13323736,267657330,0,267657330,0,0,0,0,0,0,0,0,0,0,0,0,0
187,9/30/2025 0:00:00,100,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992000,991479,0,0,0,0,0,0,992000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7450000,1738000,0,0,0,9188000,0,0,0,992000,0,0,0,0,196213,196213,7946000,2234000,0,0,196213,10376213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3554651,513659,0,0,513659,0,0,0,238598,3829712,0,3829712,0,0,0,0,0,0,0,0,0,0,0,0,0
195,9/30/2025 0:00:00,104,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596000,0,0,0,0,596000,0,0,0,0,0,0,0,0,6091,6091,596000,0,0,0,6091,602091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716079,91950,0,0,91950,0,0,0,171760,1636269,0,1636269,0,0,0,0,0,0,0,0,0,0,0,0,0
196,9/30/2025 0:00:00,105,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391339723,0,668328473,0,0,0,1369921,0,0,0,0,44000000,0,0,0,0,0,0,0,0,0,0,175007229,159614791,0,0,175007229,159614791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24099585,21068634,0,0,0,0,0,0,0,0,0,0,24099585,21068634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199106814,180683425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180683425,0,2559900,2116832,0,0,0,4676732,55489761,23193535,72289377,20893109,13494375,185360157,0,0,0,0,0,19683119,0,0,50067669,0,4497443,0,0,0,0,100267628,0,0,0,0,76245930,41508414,0,0,288206992,39352655,0,0,39352655,0,0,0,24519032,303040615,0,303040615,0,0,0,0,0,0,0,0,0,0,0,0,0
198,9/30/2025 0:00:00,107,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,4947004,0,0,0,0,0,0,5000000,4947004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512630,4512630,4512630,744000,12104000,496000,0,0,13344000,4512630,0,0,5000000,0,0,0,0,33333,33333,9256630,13104000,496000,0,33333,22889963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13898643,35332,0,0,35332,0,0,0,358879,13575096,0,13575096,0,0,0,0,0,0,0,0,0,0,0,0,0
199,9/30/2025 0:00:00,108,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57279451,0,0,0,0,0,0,0,0,40267348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40193127,35406114,0,0,40193127,35406114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7848000,7865085,0,0,0,0,0,48041127,43271199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43271199,0,0,517038,0,0,0,517038,1535549,7991893,6590464,27670331,0,43788237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33596092,549902,0,0,549902,0,0,0,1681620,32464374,0,32464374,0,0,0,0,0,0,0,0,0,0,0,0,0
200,9/30/2025 0:00:00,109,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5659015,250000,0,0,0,5909015,0,0,0,0,0,0,0,0,64797,64797,5659015,250000,0,0,64797,5973812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834375,41521,0,0,41521,0,0,0,70253,2805643,0,2805643,0,0,0,0,0,0,0,0,0,0,0,0,0
205,9/30/2025 0:00:00,112,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22760100,0,0,0,0,0,0,0,0,0,0,0,0,0,1239416,1230478,0,0,10196914,10030209,0,0,38082174,36984737,0,0,48279088,47014946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6535914,6470364,0,0,0,0,0,0,6535914,49518504,48245424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137228,1074000,1000000,0,0,5211228,0,0,48245424,6535914,0,1817162,0,0,0,1817162,10595159,18866249,28980129,3368191,0,61809728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306885,0,0,0,0,0,212478,216910,0,0,48093937,1116290,0,0,1116290,0,0,0,4577743,44632484,0,44632484,0,0,0,0,0,0,0,0,0,0,0,0,0
216,9/30/2025 0:00:00,116,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20452497,20780300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20452497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7570000,15188995,5225025,0,0,27984020,0,0,0,20452498,0,0,0,0,0,0,10067392,21645565,16723561,0,0,48436518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6567247,141692,0,0,141692,0,0,0,612151,6096788,0,6096788,0,0,0,0,0,0,0,0,0,0,0,0,0
220,9/30/2025 0:00:00,117,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500217,2495775,0,0,2499456,2469565,0,0,0,0,0,0,2499456,2469565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3974000,746000,0,0,0,4720000,0,0,0,4999673,0,214221,0,0,0,214221,7973673,1460221,500000,0,0,9933894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8274114,112297,0,0,112297,0,0,0,306058,8080353,0,8080353,0,0,0,0,0,0,0,0,0,0,0,0,0
224,9/30/2025 0:00:00,119,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765161,744643,0,0,765161,744643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747000,747722,0,0,747000,765161,744643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3986000,1243000,0,0,0,5229000,0,0,744643,747000,1631750,0,0,0,0,1631750,5891787,2446902,13704,0,0,8352393,0,0,0,0,0,6718788,0,0,525503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40208937,3171096,0,0,3171096,0,0,0,1239204,42140829,0,42140829,0,0,0,0,0,0,0,0,0,0,0,0,0
227,9/30/2025 0:00:00,121,Subm,0,3672594,3672594,123600857,0,0,0,0,0,0,0,0,0,0,0,0,0,7930587522,0,8565993906,0,0,0,2959299593,0,0,0,0,619000000,0,0,30554587,30489844,0,0,305811057,294943048,0,0,3232583005,3104667466,0,0,3538394062,3399610514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31640489,31726275,0,0,31640489,31726275,0,0,0,0,0,0,0,0,0,0,6161482,6194705,0,0,6161482,6194705,0,0,0,0,0,0,0,0,0,0,10768805,10763235,0,3617519425,3478784573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478784573,0,0,47402500,0,0,5927385,53329885,959332196,291448713,874418403,1366837076,40078070,3532114458,0,-9293264,0,-9293264,0,150069207,0,153146577,0,0,62336379,21707603,0,0,0,0,0,0,0,0,862640,0,59469354,0,2946899859,660402028,0,0,660402028,0,0,0,375741000,3231560887,0,3231560887,0,867611942,843426433,24185509,0,0,3478784573,198598213,3231615584,0,10768805,0,37801971
