"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
8435,9/30/2025 0:00:00,3953,10/30/2025 11:17:46 PM,0,755036,0,97791762,0,87965640,87965640,0,1950,24490,0,3913,58947848,1543,27560690,287380,0,0,0,0,0,0,0,6343,953207,0,0,0,830368,0,0,0,0,0,0,1315,1045,499,795,82569,15960,0,0,0,0,0,0,0,0,0,0,0,0,28941647,0,0,0,2197362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776160,0,0,0,0,1936615,0,0,15155060,3240564,20761131,21381152,18932169,0,9033658,0,0,1725,0,0,0,0,0,0,0,0,0,318757,0,134262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90315,49996,1805950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8442,9/30/2025 0:00:00,3957,10/27/2025 10:19:11 PM,5427790,389495,0,86890350,0,71192436,71192436,0,42693,244,0,3439,31993916,457,12886084,140533,0,0,0,0,0,0,0,4666,321905,0,0,11,545937,0,0,0,0,0,0,990,1231.8,519.6,579.2,108162,38493,0,0,0,0,0,0,0,0,0,0,0,0,42493486,2744637,0,0,2348755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672547,0,0,0,0,580085,0,0,12447644,2786653,8946010,13043578,0,0,12019053,0,0,989,0,0,0,0,0,0,0,0,0,289205,0,7185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77658,101985,5162971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8445,9/30/2025 0:00:00,3959,10/27/2025 10:03:06 PM,2075184,0,0,153702442,0,99635070,135135070,0,194259,251036,0,6585,45473199,2680,19365846,585590,0,0,0,0,0,0,0,15543,50000,0,0,76942,1443931,0,0,0,0,0,103,895,1600,600,1400,539817,165052,0,0,0,0,1266199,0,0,0,0,0,0,0,60500910,1337648,0,0,3465840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246012,0,0,0,0,125766,4300000,35500000,12254584,4484128,737453,20479151,0,0,12803958,0,0,2086,0,0,0,0,0,0,0,0,0,599885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220442,13006,134384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474,9/30/2025 0:00:00,3973,10/28/2025 10:59:46 PM,228145,36801,0,11747580,0,10314173,10812173,0,30331,29427,0,863,9358999,279,3268670,171410,0,0,0,0,0,0,0,1749,2750,0,66488,1819,131787,0,0,0,0,0,2,0,1575,525,725,67370,2406,0,0,0,0,362703,0,0,0,0,0,0,0,4489529,136309,0,0,529093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96766,0,0,0,0,12052,0,498000,1836693,11414,3452340,3601632,0,0,787046,0,0,360,0,0,0,0,0,0,0,0,0,119219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475,9/30/2025 0:00:00,3974,10/29/2025 11:15:48 PM,8294458,2772603,0,508682580,0,429273169,429273169,0,390692,23437,0,15671,247919375,3101,79713273,879521,0,0,0,0,0,0,0,33951,214022,0,0,0,3686504,0,0,0,0,0,0,1396,1099,599,599,1211782,176869,0,0,0,0,661781,0,0,0,0,0,0,0,196870055,0,0,0,11004858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191840,0,0,0,0,2870192,0,0,79481033,21756501,83792509,91345332,36461008,0,76599081,0,0,5344,0,0,0,0,0,0,0,0,0,1574404,0,245060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835115,1302839,10857528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8486,9/30/2025 0:00:00,3980,10/28/2025 10:25:56 PM,6833942,5304972,0,610890974,0,503860293,503860293,0,447701,109807,0,26213,475026857,11319,147840861,1578678,0,0,0,0,0,0,0,38818,515045,0,0,1888159,6112621,0,0,0,0,0,0,890,1174,574,599,1018660,239835,0,0,0,1163352,1682345,0,0,0,0,0,0,0,159146873,1848155,0,0,19881209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4791115,0,0,0,0,10177819,55000000,0,141217410,20670019,86684395,95347468,82749318,0,47824265,0,0,5991,0,0,0,0,0,0,0,0,0,1944491,0,283715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615870,378941,20092916,0,0,0,0,0,31086270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8512,9/30/2025 0:00:00,3995,10/30/2025 11:01:34 PM,2392357,274217,0,105798531,0,95037371,95037371,0,486884,2036,0,6639,68724136,759,24241597,797030,0,0,0,0,0,0,0,6974,15000,0,0,142,1088636,0,0,0,0,0,0,990,1075,550,675,212578,70350,0,0,0,0,189582,0,0,0,0,0,0,0,35863938,0,0,0,3095380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902188,0,0,0,0,644981,0,0,14691677,6094997,26508137,28687503,8619372,0,10154844,0,0,2180,0,0,0,0,0,0,0,0,0,398010,0,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307787,146126,1303535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8523,9/30/2025 0:00:00,4001,10/21/2025 10:14:53 PM,4167293,483719,0,237837480,0,209835598,214362662,0,651087,39747,188523,23458,199140071,1682,35767685,1504054,0,0,0,0,0,0,0,16767,143786,0,0,70016,3673417,0,0,0,0,0,19,1800,1349,649,1249,1328810,194892,0,0,0,0,64991,0,0,0,0,0,0,0,41591855,0,0,0,6557933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800263,0,0,0,0,689894,245730,4527064,31962128,12402633,55737055,67473055,49816256,0,23333099,0,0,9926,0,0,0,0,0,0,0,0,0,2318007,0,96123,0,0,0,0,0,0,0,0,0,0,29503033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670690,42711,5379242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8530,9/30/2025 0:00:00,4006,10/28/2025 10:27:14 PM,5662711,140810,0,132903137,0,116370925,116370925,0,53018,103191,35425,4634,47878240,814,15233038,259021,0,0,0,0,0,0,0,6682,70000,0,0,0,1319943,0,0,0,0,0,0,990,890,500,600,79046,10697,0,0,0,0,0,0,0,0,0,0,0,0,60306930,0,0,0,2521572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052144,0,0,0,0,484265,0,0,17452328,8478513,28752368,30111477,0,0,20290710,0,0,1981,0,0,0,0,0,0,0,0,0,275810,0,4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126097,154977,360635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8540,9/30/2025 0:00:00,4012,10/30/2025 10:46:19 PM,1606851,382505,0,40170575,0,37213846,37213846,0,137389,33880,35504,1704,25679108,354,10655534,234938,0,0,0,0,0,0,0,3144,165631,0,0,0,349310,0,0,0,0,0,0,1300,1290,562,815,82820,46302,0,0,0,200708,0,0,0,0,0,0,0,0,17752585,22635,0,0,1149100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348588,0,0,0,0,78211,0,0,7350260,1751049,3914324,10359951,0,0,2807387,0,0,392,0,0,0,0,0,0,0,0,0,342793,0,23141,0,0,0,0,0,0,0,0,0,0,3739822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69280,16880,83470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8548,9/30/2025 0:00:00,4015,10/27/2025 10:28:32 PM,10009506,646067,0,265244350,0,214221890,236568890,0,1411356,182793,130232,12219,218052316,3310,60156127,4550460,0,0,0,0,0,0,0,17440,130000,0,0,303166,3790319,0,0,0,0,0,1,1050,1279,531,869,3205332,661460,0,0,0,0,407860,0,0,0,0,0,0,0,74555425,0,0,0,7775315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073363,0,0,0,0,1350987,6000000,22347000,40127854,11356733,58507520,87774017,0,0,21324473,0,0,5828,0,0,0,0,0,0,0,0,0,4952066,0,77732,0,0,0,0,0,0,0,0,0,0,9129283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180623,44865,10080489,0,0,0,0,0,522975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8549,9/30/2025 0:00:00,4016,10/21/2025 10:19:25 PM,2704,0,0,26050496,0,23319361,23319361,0,77945,1191,4797,1730,9632817,116,1776986,142181,0,0,0,0,0,0,0,2527,25500,0,62500,0,33011,0,0,0,0,0,0,941,1311,406,561,93700,17866,0,0,0,0,0,0,0,0,0,0,0,0,15215693,266131,0,0,725356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229484,0,0,0,0,115072,0,0,6971938,178298,545277,545277,408155,0,2349932,0,0,238,0,0,0,0,0,0,0,0,0,64271,0,15900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18874,48862,40637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8550,9/30/2025 0:00:00,4017,10/29/2025 11:14:50 PM,8161479,4861809,0,554748547,0,495102996,495102996,0,1467065,1497732,178342,24107,438251400,3003,110872056,4335461,0,0,0,0,0,0,0,42676,1851225,0,0,290472,5957515,0,0,0,0,0,0,899,724,699,664,3260620,521007,0,0,0,1814982,69315,0,0,0,0,0,0,0,176725802,0,0,0,16596327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4875215,0,0,0,0,6624880,8000000,0,108390141,19082731,92257211,138308206,44010693,0,35714282,0,0,4116,0,0,0,0,0,0,0,0,0,6426775,0,106824,0,0,0,0,0,0,0,0,0,0,59297992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393615,74428,3798620,0,0,0,0,0,1041763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8554,9/30/2025 0:00:00,4019,10/28/2025 10:02:46 PM,12967731,1050326,0,1326130118,0,1099460866,1099460866,0,2059543,177841,12854,51583,862901626,9439,225994467,3682780,0,0,0,0,0,0,0,77094,262016,0,0,130,11033197,0,0,0,0,0,0,890,1800,575,575,3296531,633495,0,0,0,0,4924486,0,0,0,0,0,0,0,521975345,0,0,0,32033807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006583,0,0,0,0,15365571,0,0,210526080,35016424,294753295,304844303,18050521,0,232203423,0,0,9963,0,0,0,0,0,0,0,0,0,2447222,0,353430,0,0,0,0,0,0,0,0,0,0,82340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3522649,794620,65426908,0,0,0,0,0,78583383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8585,9/30/2025 0:00:00,4033,10/27/2025 10:45:59 PM,7390731,458345,0,475688142,0,408856555,408856555,0,200241,68236,26051,16406,222684392,3333,74292620,494827,0,0,0,0,0,0,0,38606,270000,0,0,0,4782109,0,0,0,0,0,0,1015,1199,557,585,1089821,122212,0,0,0,0,386719,0,0,0,0,0,0,0,153372666,0,0,0,11525520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707307,0,0,0,0,1541302,0,0,83633265,26249862,84433865,98958800,36873566,0,63853973,0,0,5776,0,0,0,0,0,0,0,0,0,2722051,0,256624,0,0,0,0,0,0,0,0,0,0,687509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678982,531170,1707737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8588,9/30/2025 0:00:00,4034,10/29/2025 10:02:30 PM,873850,90799,0,41222706,0,36090068,36090068,0,183878,272908,168854,1462,34013572,277,9781392,645922,0,0,0,0,0,0,0,3911,27200,0,0,0,305672,0,0,0,0,0,0,1388,874,564,636,195753,56292,0,0,0,188129,0,0,0,0,0,0,0,0,14487577,0,0,0,1414880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336521,0,0,0,0,420686,0,0,7934252,490234,4061283,5182491,7786579,0,4449658,0,0,403,0,0,0,0,0,0,0,0,0,127041,0,0,0,0,0,0,0,0,0,0,0,0,9297902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419117,25078,202226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8593,9/30/2025 0:00:00,4036,11/5/2025 10:02:32 PM,310302,0,0,5364872,0,4685435,4685435,0,7940,0,0,239,2659511,85,1241388,33114,0,250000,0,0,0,0,0,614,2000,0,3243,1870,72221,0,0,0,0,0,0,0,547,495,692,42422,16442,0,0,0,13477,30135,0,0,0,0,0,0,0,2137528,0,0,0,169090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45931,0,0,0,0,-2081,250000,0,0,0,2447446,2517773,0,0,388148,0,0,144,0,0,0,0,0,0,0,0,0,8268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8609,9/30/2025 0:00:00,4041,10/15/2025 10:46:27 AM,464923,39745,0,43779361,0,40771491,40771491,0,12781,4166,0,2141,21397478,256,5324540,268617,0,0,0,0,0,0,0,8501,30000,0,0,3349,9235,0,0,0,0,0,0,999,990,350,450,85270,17575,0,0,0,0,0,0,0,0,0,0,0,0,32431900,0,0,0,1216519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414766,0,0,0,0,89191,0,0,7503760,524149,0,308680,3002,0,2989226,0,0,158,0,0,0,0,0,0,0,0,0,496203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71966,54661,73005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8611,9/30/2025 0:00:00,4042,10/30/2025 11:48:14 PM,0,17578,0,34020476,0,28710287,29460287,0,0,0,0,926,12868998,62,1621178,7415,0,0,0,0,0,0,0,1815,264000,0,0,0,294106,0,0,0,0,0,1,1100,850,505,515,6861,426,0,0,0,4532,464639,0,0,0,0,0,0,0,7433399,1328218,0,0,689562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285385,0,0,0,0,698142,0,750000,5388264,1205687,5591221,6156371,7825312,0,2727275,0,0,262,0,0,0,0,0,0,0,0,0,2726,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62466,49777,1263786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8616,9/30/2025 0:00:00,4046,10/20/2025 10:08:07 PM,236825,4851,0,36611418,0,29367815,29367815,0,0,0,63834,265,11106997,113,2640402,390601,0,0,0,0,0,0,0,1669,100000,0,0,0,411473,0,0,0,0,0,0,0,1036,581,699,2304,1108,0,0,0,120419,0,0,0,0,0,0,0,0,9213528,1211230,0,0,462502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264907,0,0,0,0,18521,0,0,2454761,1259936,12944516,12944516,3495074,0,5893433,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21963,91886,36524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618,9/30/2025 0:00:00,4047,10/30/2025 11:06:15 PM,62888,13553,0,10750667,0,9397089,9397089,0,18876,0,0,443,5714678,53,687320,25530,0,0,0,0,0,0,0,1923,4400,0,0,0,12960,0,0,0,0,0,0,1090,695,417,558,615,0,0,0,0,11100,0,0,0,0,0,0,0,0,8376464,154066,0,0,259792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97824,0,0,0,0,7043,0,0,598825,0,218800,421800,0,0,1181369,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14913,6000,29511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
